"Warehouse"|"Item"|"Onhand"|"Onorder"|"Allocated"|"HardAllocated"
100|"TCS-110FBOX"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"TCS-110SURF"| 0017.000000| 0022.000000| 0036.000000|1.000000
100|"TCS-PROM1E"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"TCS-PROM1F"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"TCS-SOFTW"| 0005.000000| 0005.000000| 0000.000000|0.000000
100|"TH-100"| 0011.000000| 0000.000000| 0000.000000|0.000000
100|"TK-C1480U"| 0007.000000| 0000.000000| 0002.000000|2.000000
100|"TK-C720U"| 0019.000000| 0000.000000|-0015.000000|0.000000
100|"TK-C750U"| 1488.000000| 0000.000000| 0000.000000|0.000000
100|"TMV910Q"| 0017.000000| 0000.000000| 0000.000000|0.000000
100|"TMV910Q-1"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"TMV96Q"| 0149.000000| 0000.000000| 0000.000000|0.000000
100|"TOROID/Q4"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"TR-24"| 0146.000000| 0000.000000| 0000.000000|0.000000
100|"TR1637W/CSA"| 0145.000000| 0000.000000| 0000.000000|0.000000
100|"TR1640P/CSA"| 0024.000000| 0000.000000| 0000.000000|0.000000
100|"TR1640P/UL"| 0998.000000| 0783.000000| 0014.000000|13.000000
100|"TR1640W-220"| 0120.000000| 0124.000000| 0028.000000|28.000000
100|"TR2475"| 0061.000000| 0214.000000|-0024.000000|1.000000
100|"TR2475-220"| 0017.000000| 0000.000000| 0000.000000|0.000000
100|"TREX-LT2"| 0186.000000| 0297.000000| 0001.000000|0.000000
100|"TREX-XL2"| 0089.000000| 0250.000000| 0003.000000|3.000000
100|"TREX-XL2-ADT"| 0920.000000| 0990.000000| 0027.000000|27.000000
100|"TREXXL2BLADT"| 0092.000000| 0488.000000| 0004.000000|4.000000
100|"TRM-6008"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"TRM002"| 0062.000000| 0065.000000| 0005.000000|5.000000
100|"TRM3182"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"TRM3282"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"UHRM09"| 0030.000000| 0022.000000| 0021.000000|21.000000
100|"ULEMUL"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"UM-029-N"| 0099.000000| 0118.000000| 0000.000000|0.000000
100|"UM-034-B"| 0036.000000| 0000.000000| 0000.000000|0.000000
100|"UM-034-D"| 0070.000000| 0000.000000| 0000.000000|0.000000
100|"UM-035-C"| 0071.000000| 0170.000000| 0000.000000|0.000000
100|"USB-485"| 0018.000000| 0012.000000| 0002.000000|1.000000
100|"V-PASS"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"VC-485"| 0636.000000| 0470.000000| 0022.000000|19.000000
100|"VERIPROX"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"VPRX-IO-W26"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"VPRX-IO-XSF"| 0093.000000| 0000.000000| 0003.000000|3.000000
100|"VR48RKIT"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"VS-ANT-S1"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"VS-ANT-S2"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"VS5004"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"WALMARTZEHHBCS"| 0057.000000| 0003.000000| 0007.000000|7.000000
100|"WALMARTZEHHDW"| 1320.000000| 0018.000000| 0018.000000|18.000000
100|"WEI-C11SN"| 1880.000000| 0000.000000| 0200.000000|200.000000
100|"WEI-R20"| 0052.000000| 0000.000000| 0000.000000|0.000000
100|"WEI-R30"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"WLS-3700"| 0017.000000| 0230.000000| 0051.000000|17.000000
100|"WLS-3700KSF"| 0165.000000| 0046.000000| 0001.000000|1.000000
100|"WLS-3710"| 0054.000000| 0320.000000| 0000.000000|0.000000
100|"WLS-3710KSF"| 0117.000000| 0209.000000| 0150.000000|117.000000
100|"WLS-5401"| 0038.000000| 0000.000000| 0001.000000|0.000000
100|"WLS-A1"| 0006.000000| 0041.000000| 0007.000000|6.000000
100|"WLS-A2"| 0013.000000| 0005.000000| 0000.000000|0.000000
100|"WM-DOCS"| 0825.000000| 0000.000000| 0014.000000|14.000000
100|"WPASS-64-CD"| 0272.000000| 0000.000000| 0000.000000|0.000000
100|"WPASS-64-DEM"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"WPASS-64-DIS"| 0038.000000| 0000.000000| 0000.000000|0.000000
100|"WPASS-64/UPG"| 0011.000000| 0000.000000| 0000.000000|0.000000
100|"XLPANDA"| 8000.000000| 0000.000000| 0000.000000|0.000000
100|"XLPANDA-B"| 1000.000000| 0000.000000| 0000.000000|0.000000
100|"ZAUPSH2"| 1224.000000| 0002.000000| 0353.000000|236.000000
100|"ZB001"| 0009.000000| 0010.000000| 0004.000000|4.000000
100|"ZB749XP"| 0484.000000| 0072.000000| 0175.000000|66.000000
100|"ZB949XP"| 0068.000000| 0000.000000| 0000.000000|0.000000
100|"ZBAMB2010F"| 0252.000000| 0175.000000| 0159.000000|105.000000
100|"ZBAMB2010T"| 2743.000000| 0000.000000| 0051.000000|25.000000
100|"ZBINDX1"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"ZBSMP-B1"| 0366.000000| 0060.000000| 0259.000000|206.000000
100|"ZBSMPCP"| 0380.000000| 0500.000000| 0385.000000|271.000000
100|"ZBSMPCP-F"| 0252.000000| 0150.000000| 0070.000000|82.000000
100|"ZBSMPHS"| 0392.000000| 0000.000000| 0153.000000|28.000000
100|"ZBSMPIP"| 0864.000000| 0000.000000| 0102.000000|10.000000
100|"ZBSMPIS"| 0244.000000| 1271.000000| 0724.000000|244.000000
100|"ZBSMPLP"| 0223.000000| 0650.000000| 1924.000000|223.000000
100|"ZBSMPLP-601"| 0001.000000| 0020.000000| 0013.000000|1.000000
100|"ZBSMPNS2"| 0050.000000| 0091.000000| 0000.000000|0.000000
100|"ZBSMPPP"| 2206.000000| 2166.000000| 2581.000000|2131.00000
100|"ZBSMPRO"| 3782.000000| 7750.000000| 6898.000000|3782.00000
100|"ZBSMPSP"| 1010.000000| 1633.000000| 0815.000000|582.000000
100|"ZBSTP-PP-B1"| 2347.000000| 0803.000000| 1627.000000|1279.00000
100|"ZBSTP-PP-B2"| 1154.000000| 0662.000000| 0943.000000|839.000000
100|"ZBSTP-PP-B3"| 0320.000000| 0000.000000| 0000.000000|0.000000
100|"ZBSTP-PP-B4"| 0060.000000| 0163.000000| 0074.000000|57.000000
100|"ZBSTP-PP-B5"| 0132.000000| 0000.000000| 0000.000000|0.000000
100|"ZBSTP-PP-IB"| 2525.000000| 2803.000000| 2577.000000|2125.00000
100|"ZBSTPCP-F"| 0087.000000| 0000.000000| 0000.000000|0.000000
100|"ZBSTPIP-SCO"| 0200.000000| 0000.000000| 0007.000000|7.000000
100|"ZC40-XP"| 0091.000000| 0041.000000| 0066.000000|50.000000
100|"ZCRTD-1"| 0047.000000| 0603.000000| 0000.000000|0.000000
100|"ZED216"| 0535.000000| 1589.000000| 1346.000000|535.000000
100|"ZEDEX-1070"| 0001.000000| 0005.000000| 0002.000000|1.000000
100|"ZEHHDTHD"| 0165.000000| 0022.000000| 0110.000000|96.000000
100|"ZEHHDW"| 0261.000000| 0087.000000| 0357.000000|261.000000
100|"ZEINDX1"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"ZEUPPLUS"| 0060.000000| 0000.000000| 0003.000000|3.000000
100|"ZK151XP"| 0271.000000| 0000.000000| 0002.000000|0.000000
100|"ZK20-1"| 1727.000000| 0000.000000| 0136.000000|143.000000
100|"ZK252XP"| 0261.000000| 0002.000000| 0295.000000|153.000000
100|"ZK252XPE"| 0077.000000| 0000.000000| 0000.000000|0.000000
100|"ZK40-01AZ"| 0051.000000| 0629.000000| 0272.000000|51.000000
100|"ZK40-2"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"ZK40-4HDIIA"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ZK4000"| 0745.000000| 5500.000000| 4679.000000|745.000000
100|"ZK500"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"ZK500CKIT"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ZK75"| 0529.000000| 0000.000000| 0016.000000|16.000000
100|"ZKCDACT"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"ZKNC-SM"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"ZKRANGER-1"| 0029.000000| 0000.000000| 0002.000000|6.000000
100|"ZKRANGER-2"| 0010.000000| 0000.000000| 0001.000000|1.000000
100|"ZKRANGER-3"| 1418.000000| 0000.000000| 0000.000000|0.000000
100|"ZKRXMULLMT"| 0009.000000| 0190.000000| 0283.000000|9.000000
100|"ZKSKYMAX"| 0010.000000| 0000.000000|-0003.000000|1.000000
100|"ZKVIDACT"| 0374.000000| 0009.000000| 0026.000000|26.000000
100|"ZKWACT"| 0286.000000| 0025.000000| 0072.000000|57.000000
100|"ZL-4-XP"| 0975.000000| 0000.000000| 0000.000000|0.000000
100|"ZL-5-XP"| 5400.000000| 0000.000000| 0000.000000|0.000000
100|"ZL30C-1"| 0019.000000| 0020.000000| 0000.000000|0.000000
100|"ZL31-GTT"| 2697.000000| 1350.000000| 2202.000000|2272.00000
100|"ZL50-AP"| 2255.000000| 4000.000000|-0100.000000|0.000000
100|"ZL50-XP"| 1400.000000| 4800.000000|-0300.000000|0.000000
100|"ZLDR1K71"| 0068.000000| 0000.000000| 1300.000000|68.000000
100|"ZLDR1K75"| 0012.000000| 0000.000000| 0478.000000|12.000000
100|"ZLDRHT1"| 0844.000000| 0500.000000| 0000.000000|0.000000
100|"ZLDRM1K43"| 0061.000000| 0000.000000| 0301.000000|61.000000
100|"ZLDRS1"| 7900.000000| 6960.000000| 2833.000000|2140.00000
111|"ZLDRS1"| 0026.000000| 0000.000000| 0000.000000|0.000000
100|"ZLDRS5"| 1555.000000| 0270.000000| 0340.000000|378.000000
100|"ZLDRSING1"| 0103.000000| 0099.000000| 0100.000000|100.000000
100|"ZLDRSND1"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ZLDRWRAP5"| 0624.000000| 0000.000000| 0000.000000|0.000000
100|"ZLLFNSLE1"| 1768.000000| 3240.000000| 0342.000000|164.000000
100|"ZLLFNSLE2"| 1575.000000| 7563.000000| 4414.000000|1575.00000
100|"ZLNRLE2K1"| 0001.000000| 0000.000000| 0013.000000|1.000000
100|"ZLNRLE2K2"| 0134.000000| 0000.000000| 0001.000000|0.000000
100|"ZLNRLE2K5"| 0002.000000| 0433.000000| 0309.000000|2.000000
100|"ZLSFHT-G"| 3480.000000| 0000.000000| 0000.000000|0.000000
100|"ZLSTALA-TEST"| 0025.000000| 0000.000000| 0000.000000|0.000000
100|"ZLUCLIP-2"| 0300.000000| 9000.000000| 3200.000000|300.000000
100|"ZLUCLIP-3"| 0275.000000| 9400.000000| 4000.000000|275.000000
100|"ZLUCLIP-4"| 3065.000000| 5000.000000| 1800.000000|1800.00000
100|"ZLULT-1"| 0500.000000| 0000.000000| 0000.000000|0.000000
100|"ZPACLNK"| 2116.000000| 0000.000000| 0469.000000|453.000000
100|"ZPACLNKMIC"| 0009.000000| 0016.000000| 0010.000000|9.000000
100|"ZPACLNKMOD"| 0006.000000| 0010.000000| 0010.000000|6.000000
100|"ZPCM-B5"| 4759.000000| 0500.000000| 0113.000000|16.000000
100|"ZPCM-B6"| 0214.000000| 0000.000000| 0002.000000|2.000000
100|"ZPCOUNT"| 0218.000000| 0020.000000| 0019.000000|22.000000
100|"ZPCOVER"| 0163.000000| 0000.000000| 0001.000000|1.000000
100|"ZPD216-KEY"| 0417.000000| 0402.000000| 0504.000000|415.000000
100|"ZPD216-MTG"| 0204.000000| 0000.000000| 0019.000000|19.000000
100|"ZPD216-PL"| 0143.000000| 0000.000000| 0012.000000|9.000000
100|"ZPDCNTR"| 0044.000000| 0000.000000| 0000.000000|0.000000
100|"ZPDDM-G1"| 0100.000000| 0000.000000| 0000.000000|0.000000
100|"ZPDDM-M1"| 1540.000000| 0005.000000| 0205.000000|124.000000
100|"ZPDDM-M2"| 0266.000000| 0000.000000| 0012.000000|5.000000
100|"ZPDEX-BRKT1"| 0009.000000| 0006.000000| 0000.000000|0.000000
100|"ZPDEX-BRKT2"| 0003.000000| 0007.000000| 0000.000000|0.000000
100|"ZPDEX-BRKT3"| 0004.000000| 0006.000000| 0000.000000|0.000000
100|"ZPDEX-BRKT4"| 0005.000000| 0010.000000| 0000.000000|0.000000
100|"ZPDEX-RA"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"ZPDFM-E"| 0218.000000| 0700.000000| 0203.000000|160.000000
100|"ZPDFM-R"| 0455.000000| 0110.000000| 0272.000000|208.000000
100|"ZPDFM-TR"| 0045.000000| 0050.000000| 0019.000000|19.000000
100|"ZPDPM-WG"| 0032.000000| 0000.000000| 0000.000000|0.000000
100|"ZPEXLAMP"| 0002.000000| 0000.000000| 0000.000000|0.000000
101|"ZPEXLAMP"| 2951.000000| 0000.000000| 0000.000000|0.000000
100|"ZPFLOORSHLD"| 0364.000000| 0908.000000| 0078.000000|75.000000
100|"ZPIN-B1"| 0100.000000| 0000.000000| 0000.000000|0.000000
100|"ZPIN-B2"| 0099.000000| 0000.000000| 0003.000000|3.000000
100|"ZPIN-B3"| 0186.000000| 0000.000000| 0062.000000|0.000000
100|"ZPLPFM"| 0623.000000| 0000.000000| 0055.000000|66.000000
100|"ZPLPFM1"| 0895.000000| 0150.000000| 0091.000000|103.000000
100|"ZPLW-B2"| 0697.000000| 2075.000000| 1750.000000|697.000000
100|"ZPLW-B5"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"ZPLW-B6"| 0339.000000| 0000.000000| 0000.000000|0.000000
100|"ZPMESSAGE-6"| 0112.000000| 0000.000000| 0010.000000|9.000000
100|"ZPPANEL"| 0091.000000| 0050.000000| 0063.000000|47.000000
100|"ZPRELAY"| 0173.000000| 0200.000000| 0288.000000|173.000000
100|"ZPSKYBOX"| 0081.000000| 0000.000000| 0008.000000|8.000000
100|"ZPSKYDIF"| 0065.000000| 0000.000000| 0002.000000|6.000000
100|"ZPSKYEXT"| 0038.000000| 0001.000000| 0000.000000|0.000000
100|"ZPSKYPM"| 0015.000000| 0001.000000|-0003.000000|1.000000
100|"ZPSKYRM"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"ZPSL-B2"| 0103.000000| 0000.000000| 0010.000000|0.000000
100|"ZPSL-B3"| 0456.000000| 0000.000000| 0004.000000|4.000000
100|"ZPSMSB"| 0025.000000| 0000.000000| 0000.000000|0.000000
100|"ZPSMSE"| 0136.000000| 0000.000000| 0000.000000|0.000000
100|"ZPSMSF"| 0066.000000| 0000.000000| 0001.000000|1.000000
100|"ZPSMST19"| 0057.000000| 0000.000000| 0004.000000|4.000000
100|"ZPSMST21"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"ZPSMTR"| 0043.000000| 0000.000000| 0000.000000|0.000000
100|"ZPSPBAC"| 1568.000000| 0000.000000| 0056.000000|56.000000
100|"ZPSPBAC13"| 0071.000000| 0000.000000| 0000.000000|0.000000
100|"ZPSPBSC"| 1134.000000| 0000.000000| 0052.000000|44.000000
100|"ZPSPBSC13"| 0734.000000| 0000.000000| 0000.000000|0.000000
100|"ZPSTP-FL"| 0115.000000| 0052.000000| 0026.000000|13.000000
100|"ZPSTP-RA"| 4248.000000| 4600.000000| 4769.000000|4017.00000
100|"ZPSYNC4010"| 0038.000000| 0000.000000| 0000.000000|0.000000
100|"ZPUODPP-ENC"| 0003.000000| 0000.000000| 0000.000000|0.000000
107|"ZPUODPP-ENC"| 0029.000000| 0000.000000| 0137.000000|29.000000
100|"ZPUPSHLD"| 0041.000000| 0150.000000| 0028.000000|16.000000
100|"ZSDDM"| 0336.000000| 0151.000000| 0216.000000|128.000000
100|"ZSDEPM"| 0535.000000| 0000.000000| 0091.000000|25.000000
100|"ZSDEXA-75"| 0005.000000| 0011.000000| 0001.000000|1.000000
100|"ZSDFM2-A"| 0019.000000| 0150.000000| 0410.000000|19.000000
100|"ZSDPM-FC"| 0050.000000| 0080.000000| 0007.000000|6.000000
100|"ZSDPM2"| 0142.000000| 2291.000000| 1509.000000|142.000000
100|"ZSEMPLUS"| 0035.000000| 0000.000000| 0000.000000|0.000000
100|"ZSFM3ANT"| 0020.000000| 0000.000000| 0000.000000|0.000000
100|"ZSLOOP-2"| 0015.000000| 0005.000000|-0001.000000|1.000000
100|"ZSLOOP-3"| 0008.000000| 0030.000000| 0009.000000|8.000000
100|"ZSMAX2P"| 0679.000000| 0000.000000| 0016.000000|17.000000
100|"ZSMAX2S"| 0804.000000| 0000.000000| 0011.000000|12.000000
100|"ZSMAX3P"| 0016.000000| 0057.000000| 0004.000000|4.000000
100|"ZSMAX3S"| 0036.000000| 0040.000000| 0004.000000|4.000000
100|"ZSODPM2"| 0140.000000| 1040.000000| 0608.000000|102.000000
100|"ZU0053"| 0052.000000| 0000.000000| 0000.000000|0.000000
